component_type,slug,cve_id,template_id,title,affected_range,fixed_version,fixed_version_key,severity,cvss_score,reference
wp_plugin,wp-ecommerce-shop-styling,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,dukapress,CVE-2014-8799,CVE-2014-8799,WordPress Plugin DukaPress 2.5.2 - Directory Traversal,,,,medium,5.0,https://nvd.nist.gov/vuln/detail/CVE-2014-8799
wp_plugin,wp-planet,CVE-2014-4592,CVE-2014-4592,WP Planet <= 0.1 - Cross-Site Scripting,< 0.1,0.1,00000.00001,medium,6.1,https://wpscan.com/vulnerability/3c9a3a97-8157-4976-8148-587d923e1fb3
wp_plugin,activehelper-livehelp,CVE-2014-4513,CVE-2014-4513,ActiveHelper LiveHelp Server 3.1.0 - Cross-Site Scripting,,,,medium,4.3,https://nvd.nist.gov/vuln/detail/CVE-2014-4513
wp_plugin,podcast-channels,CVE-2014-4544,CVE-2014-4544,Podcast Channels < 0.28 - Cross-Site Scripting,< 0.28,0.28,00000.00028,medium,6.1,https://wpscan.com/vulnerability/72a5a0e1-e720-45a9-b9d4-ee3144939abb
wp_plugin,db-backup,CVE-2014-9119,CVE-2014-9119,WordPress DB Backup <=4.5 - Local File Inclusion,< 4.5,4.5,00004.00005,medium,5.0,https://wpscan.com/vulnerability/d3f1e51e-5f44-4a15-97bc-5eefc3e77536
wp_plugin,wp-easycart,CVE-2014-4942,CVE-2014-4942,WordPress EasyCart <2.0.6 - Information Disclosure,< 2.0.6,2.0.6,00002.00000.00006,medium,5.0,https://wpscan.com/vulnerability/64ea4135-eb26-4dea-a13f-f4c1deb77150
wp_plugin,tom-m8te,CVE-2014-5187,CVE-2014-5187,Tom M8te (tom-m8te) Plugin 1.5.3 - Directory Traversal,,,,medium,5.0,https://wpscan.com/vulnerability/3095c3f3-9cdc-49f8-8478-c2922f0a442a/
wp_plugin,import-legacy-media,CVE-2014-4535,CVE-2014-4535,Import Legacy Media <= 0.1 - Cross-Site Scripting,< 0.1,0.1,00000.00001,medium,6.1,https://wpscan.com/vulnerability/7fb78d3c-f784-4630-ad92-d33e5de814fd
wp_plugin,dzs-videogallery,CVE-2014-9094,CVE-2014-9094,WordPress DZS-VideoGallery Plugin Cross-Site Scripting,,,,medium,4.3,https://nvd.nist.gov/vuln/detail/CVE-2014-9094
wp_plugin,tera-charts,CVE-2014-4940,CVE-2014-4940,WordPress Plugin Tera Charts - Local File Inclusion,,,,medium,5.0,https://nvd.nist.gov/vuln/detail/CVE-2014-4940
wp_plugin,movies,CVE-2014-4539,CVE-2014-4539,Movies <= 0.6 - Cross-Site Scripting,< 0.6,0.6,00000.00006,medium,6.1,https://wpscan.com/vulnerability/d6ea4fe6-c486-415d-8f6d-57ea2f149304
wp_plugin,wp-source-control,CVE-2014-5368,CVE-2014-5368,WordPress Plugin WP Content Source Control - Directory Traversal,,,,medium,5.0,https://nvd.nist.gov/vuln/detail/CVE-2014-5368
wp_plugin,lastfm-rotation,CVE-2014-5181,CVE-2014-5181,Last.fm Rotation 1.0 - Path Traversal,,,,medium,5.0,
wp_plugin,wp-payeezy-pay,CVE-2018-20985,CVE-2018-20985,WordPress Payeezy Pay <=2.97 - Local File Inclusion,< 2.97,2.97,00002.00097,critical,9.8,https://www.pluginvulnerabilities.com/2018/12/06/our-improved-proactive-monitoring-has-now-caught-a-local-file-inclusion-lfi-vulnerability-as-well/
wp_plugin,ninja-forms,CVE-2018-19287,CVE-2018-19287,WordPress Ninja Forms <3.3.18 - Cross-Site Scripting,< 3.3.18,3.3.18,00003.00003.00018,medium,6.1,https://wpscan.com/vulnerability/fb036dc2-0ee8-4a3e-afac-f52050b3f8c7
wp_plugin,jsmol2wp,CVE-2018-20462,CVE-2018-20462,WordPress JSmol2WP <=1.07 - Cross-Site Scripting,< 1.07,1.07,00001.00007,medium,6.1,https://github.com/sullo/advisory-archives/blob/master/wordpress-jsmol2wp-CVE-2018-20463-CVE-2018-20462.txt
wp_plugin,gift-voucher,CVE-2018-16159,CVE-2018-16159,WordPress Gift Voucher <4.1.8 - Blind SQL Injection,< 4.1.8,4.1.8,00004.00001.00008,critical,9.8,https://wpscan.com/vulnerability/9117
wp_plugin,wp-gdpr-compliance,CVE-2018-19207,CVE-2018-19207,WP GDPR Compliance < 1.4.3 - Unauthenticated Call Any Action or Update Any Option,< 1.4.3,1.4.3,00001.00004.00003,critical,9.8,https://wpvulndb.com/vulnerabilities/9157
wp_plugin,sagepay-server-gateway-for-woocommerce,CVE-2018-5316,CVE-2018-5316,WordPress SagePay Server Gateway for WooCommerce <1.0.9 - Cross-Site Scripting,< 1.0.9,1.0.9,00001.00000.00009,medium,6.1,https://wordpress.org/support/topic/sagepay-server-gateway-for-woocommerce-1-0-7-cross-site-scripting/#post-9792337
wp_plugin,localize-my-post,CVE-2018-16299,CVE-2018-16299,WordPress Localize My Post 1.0 - Local File Inclusion,,,,high,7.5,https://www.exploit-db.com/exploits/45439
wp_plugin,wechat-broadcast,CVE-2018-16283,CVE-2018-16283,WordPress Plugin Wechat Broadcast 1.2.0 - Local File Inclusion,,,,critical,9.8,https://www.exploit-db.com/exploits/45438
wp_plugin,wpsite-background-takeover,CVE-2018-9118,CVE-2018-9118,WordPress 99 Robots WP Background Takeover Advertisements <=4.1.4 - Local File Inclusion,< 4.1.4,4.1.4,00004.00001.00004,high,7.5,https://www.exploit-db.com/exploits/44417
wp_plugin,duplicator,CVE-2018-17207,CVE-2018-17207,WordPress Duplicator Plugin < 1.2.42 - Arbitrary Code Execution,< 1.2.42,1.2.42,00001.00002.00042,critical,9.8,https://www.synacktiv.com/posts/exploit/wordpress-duplicator-plugin-arbitrary-code-execution.html
wp_plugin,site-editor,CVE-2018-7422,CVE-2018-7422,WordPress Site Editor <=1.1.1 - Local File Inclusion,< 1.1.1,1.1.1,00001.00001.00001,high,7.5,https://www.exploit-db.com/exploits/44340
wp_plugin,jsmol2wp,CVE-2018-20463,CVE-2018-20463,WordPress JSmol2WP <=1.07 - Local File Inclusion,< 1.07,1.07,00001.00007,high,7.5,https://wpscan.com/vulnerability/9197
wp_plugin,interactive-3d-flipbook-powered-physics-engine,CVE-2026-1314,CVE-2026-1314,WordPress 3D FlipBook <= 1.16.17 - Information Disclosure,< 1.16.17,1.16.17,00001.00016.00017,medium,5.3,https://patchstack.com/database/wordpress/plugin/interactive-3d-flipbook-powered-physics-engine/vulnerability/wordpress-3d-flipbook-pdf-embedder-pdf-flipbook-vi
wp_plugin,burst-statistics,CVE-2026-8181,CVE-2026-8181,WordPress Burst Statistics 3.4.0-3.4.1.1 - Authentication Bypass,,,,critical,9.8,https://github.com/murrez/CVE-2026-8181
wp_plugin,sureforms,CVE-2026-4987,CVE-2026-4987,SureForms <= 2.5.2 - Unauthenticated Payment Amount Validation Bypass via form_id,< 2.5.2,2.5.2,00002.00005.00002,high,7.5,https://nvd.nist.gov/vuln/detail/CVE-2026-4987
wp_plugin,hippoo,CVE-2026-10580,CVE-2026-10580,Hippoo Mobile App for WooCommerce <= 1.9.4 - Authentication Bypass to Admin Account Takeover,< 1.9.4,1.9.4,00001.00009.00004,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/hippoo/hippoo-mobile-app-for-woocommerce-194-unauthenticated-authentication-bypass-to-a
wp_plugin,fluent-crm,CVE-2026-7798,CVE-2026-7798,WordPress FluentCRM <= 2.9.87 - Unauthenticated Blind SSRF,< 2.9.87,2.9.87,00002.00009.00087,medium,5.4,https://plugins.trac.wordpress.org/browser/fluent-crm/trunk/app/Hooks/Handlers/ExternalPages.php
wp_plugin,formcraft3,CVE-2026-65442,CVE-2026-65442,FormCraft3 <= 3.9.15 - Server-Side Request Forgery,< 3.9.15,3.9.15,00003.00009.00015,high,7.2,https://patchstack.com/database/wordpress/plugin/formcraft/vulnerability/wordpress-formcraft-plugin-3-9-15-server-side-request-forgery-ssrf-vulnerability
wp_plugin,w3-total-cache,CVE-2026-5032,CVE-2026-5032,W3 Total Cache <= 2.9.3 - Unauthenticated Dynamic Security Token Disclosure,< 2.9.3,2.9.3,00002.00009.00003,high,7.5,https://github.com/advisories/GHSA-fxg7-rh9m-q77p
wp_plugin,geo-mashup,CVE-2026-4060,CVE-2026-4060,Geo Mashup <= 1.13.18 - SQL Injection,< 1.13.18,1.13.18,00001.00013.00018,high,7.5,https://nvd.nist.gov/vuln/detail/CVE-2026-4060
wp_plugin,newsletters-lite,CVE-2026-16268,CVE-2026-16268,Newsletters < 4.16 - Unauthenticated SSRF via SNS Bounce Handler,< 4.16,4.16,00004.00016,medium,5.3,https://wpscan.com/vulnerability/65612dd4-83d8-40c5-8e12-862e9b5f940b/
wp_plugin,real-estate-listing-realtyna-wpl,CVE-2026-14483,CVE-2026-14483,Realtyna Organic IDX/WPL <= 5.2.0 - Unauthenticated Arbitrary File Upload,< 5.2.0,5.2.0,00005.00002.00000,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2026-14483
wp_plugin,easy-appointments,CVE-2026-2262,CVE-2026-2262,Easy Appointments <= 3.12.21 - Information Disclosure,< 3.12.21,3.12.21,00003.00012.00021,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/easy-appointments/easy-appointments-31221-unauthenticated-sensitive-information-exposur
wp_plugin,profile-builder,CVE-2026-15826,CVE-2026-15826,User Profile Builder 3.16.4 - Unauthenticated Authentication Bypass,,,,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/9f606fba-f779-42ea-a160-6c3b20dc5e79
wp_plugin,canto,CVE-2026-3335,CVE-2026-3335,Canto <= 3.1.1 - Missing Authorization to Unauthenticated File Upload,< 3.1.1,3.1.1,00003.00001.00001,medium,5.3,https://nvd.nist.gov/vuln/detail/CVE-2026-3335
wp_plugin,gutenverse,CVE-2026-3001,CVE-2026-3001,Gutenverse Plugin <= 3.4.6 - Cross-Site Scripting,< 3.4.6,3.4.6,00003.00004.00006,medium,6.1,https://www.cve.org/CVERecord?id=CVE-2026-3001
wp_plugin,quick-playground,CVE-2026-1830,CVE-2026-1830,Quick Playground <= 1.3.1 - Missing Authorization to Unauthenticated Arbitrary File Upload,< 1.3.1,1.3.1,00001.00003.00001,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2026-1830
wp_plugin,kirki,CVE-2026-13147,CVE-2026-13147,WordPress Kirki < 6.0.12 - Server-Side Request Forgery,< 6.0.12,6.0.12,00006.00000.00012,high,5.3,https://wpscan.com/vulnerability/kirki-ssrf
wp_plugin,wc-ajax-product-filter,CVE-2026-3396,CVE-2026-3396,WCAPF WooCommerce Ajax Product Filter - SQL Injection,,,,high,7.5,https://patchstack.com/database/vulnerability/wordpress-wcapf-woocommerce-ajax-product-filter-plugin-4-2-3-unauthenticated-time-based-sql-injection-vulnerabilit
wp_plugin,media-library-assistant,CVE-2026-34885,CVE-2026-34885,WordPress Media Library Assistant <= 3.34 - SQL Injection,< 3.34,3.34,00003.00034,high,8.5,https://patchstack.com/database/vulnerability/wordpress-media-library-assistant-plugin-3-34-sql-injection-vulnerability
wp_plugin,wpbookit,CVE-2026-1980,CVE-2026-1980,WPBookit <= 1.0.8 - Unauthenticated Customer Information Disclosure,< 1.0.8,1.0.8,00001.00000.00008,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/id/a1867c79-29d7-46a4-bfaf-c65e8a44c2ed?source=cve
wp_plugin,video-conferencing-with-zoom-api,CVE-2026-1368,CVE-2026-1368,Video Conferencing with Zoom API < 4.6.6 - Unauthenticated SDK Signature Generation,< 4.6.6,4.6.6,00004.00006.00006,high,7.5,https://wpscan.com/vulnerability/218e6655-c5aa-4bce-86b2-cad3bb20020c/
wp_plugin,podlove-podcasting-plugin-for-wordpress,CVE-2026-13001,CVE-2026-13001,Podlove Podcast Publisher <= 4.5.1 - Arbitrary File Upload,< 4.5.1,4.5.1,00004.00005.00001,critical,9.8,https://github.com/podlove/podlove-publisher/commit/5b32468601e903bae2bcacfaf36ff583d2bc9387
wp_plugin,meta-box,CVE-2025-14675,CVE-2026-39468,Meta Box <= 5.11.1 - Arbitrary File Deletion,< 5.11.1,5.11.1,00005.00011.00001,high,7.2,https://www.wordfence.com/threat-intel/vulnerabilities/id/036467de-95bb-4bfd-9522-df8dc17f3102?source=cve
wp_plugin,geo-mashup,CVE-2026-2416,CVE-2026-2416,Geo Mashup <= 1.13.17 - SQL Injection,< 1.13.17,1.13.17,00001.00013.00017,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/geo-mashup/geo-mashup-11317-unauthenticated-sql-injection-via-sort-parameter
wp_plugin,drag-and-drop-multiple-file-upload-contact-form-7,CVE-2026-5718,CVE-2026-5718,Drag and Drop Multiple File Upload - CF7 <= 1.3.9.6 - Remote Code Execution,< 1.3.9.6,1.3.9.6,00001.00003.00009.00006,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2026-5718
wp_plugin,wp-google-maps,CVE-2026-8385,CVE-2026-8385,WordPress WP Go Maps < 10.0.10 - Unauthenticated Marker Data Disclosure,< 10.0.10,10.0.10,00010.00000.00010,medium,5.3,https://wpscan.com/vulnerability/984cad38-6d01-4956-8bf1-29585258780b/
wp_plugin,wp-user-manager,CVE-2026-9290,CVE-2026-9290,WP User Manager – User Profile Builder & Membership - Local File Inclusion,,,,high,7.5,https://patchstack.com/database/vulnerability/wordpress-wp-user-manager-user-profile-builder-membership-plugin-2-9-17-unauthenticated-path-traversal-to-local-fi
wp_plugin,mail-mint,CVE-2026-2025,CVE-2026-2025,Mail Mint < 1.19.5 - Unauthenticated Email Disclosure,< 1.19.5,1.19.5,00001.00019.00005,high,7.5,https://wpscan.com/vulnerability/1b815cde-cd9d-46fa-a6ab-3d2851705e7b/
wp_plugin,wp-responsive-images,CVE-2026-1557,CVE-2026-1557,WP Responsive Images <= 1.0 - Arbitrary File Read,< 1.0,1.0,00001.00000,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/wp-responsive-images/wp-responsive-images-10-unauthenticated-path-traversal-to-arbitrar
wp_plugin,wpzoom-portfolio,CVE-2026-49069,CVE-2026-49069,WPZOOM Portfolio <= 1.4.21 - Reflected Cross-Site Scripting,< 1.4.21,1.4.21,00001.00004.00021,high,7.1,https://patchstack.com/database/wordpress/plugin/wpzoom-portfolio/vulnerability/wordpress-wpzoom-portfolio-plugin-1-4-21-cross-site-scripting-xss-vulnerability?
wp_plugin,memberglut,CVE-2026-12394,CVE-2026-12394,WordPress MemberGlut < 1.1.5 - Unauthenticated Privilege Escalation,< 1.1.5,1.1.5,00001.00001.00005,critical,9.8,https://wpscan.com/vulnerability/6b126a3e-30d5-4bed-ba47-33e589ec2852/
wp_plugin,wp-user-frontend,CVE-2025-14047,CVE-2025-14047,User Frontend <= 4.2.4 - Missing Authorization to Unauthenticated Attachment Deletion,< 4.2.4,4.2.4,00004.00002.00004,medium,5.3,https://nvd.nist.gov/vuln/detail/CVE-2025-14047
wp_plugin,nmedia-user-file-uploader,CVE-2026-0829,CVE-2026-0829,Frontend File Manager Plugin <= 23.5 - Unauthenticated Arbitrary Email Sending,< 23.5,23.5,00023.00005,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/id/e739e7d3-756a-4c93-9ca7-f7b9f9657033
wp_plugin,everest-forms-pro,CVE-2026-3300,CVE-2026-3300,Everest Forms Pro <= 1.9.12 - Unauthenticated RCE via Calculation Formula Injection,< 1.9.12,1.9.12,00001.00009.00012,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/389c0b89-e408-4ad5-9723-a16b745771f0?source=cve
wp_plugin,woocommerce-wholesale-lead-capture,CVE-2026-27542,CVE-2026-27542,WooCommerce Wholesale Lead Capture <= 2.0.3.1 - Unauthenticated Privilege Escalation,< 2.0.3.1,2.0.3.1,00002.00000.00003.00001,critical,9.8,https://github.com/Nxploited/CVE-2026-27542-CVE-2026-27540-
wp_plugin,my-calendar,CVE-2026-6854,CVE-2026-6854,My Calendar < 3.7.9 - Unauthenticated SQL Injection,< 3.7.9,3.7.9,00003.00007.00009,high,,https://wpscan.com/vulnerability/a6466f97-4d8a-4d01-b61f-94d89da7c16b/
wp_plugin,super-forms,CVE-2026-14894,CVE-2026-14894,WordPress Super Forms <= 6.3.313 - Arbitrary File Upload,< 6.3.313,6.3.313,00006.00003.00313,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/e9c7fb16-efbb-41e9-be13-98e96c1e9100
wp_plugin,breeze,CVE-2026-3844,CVE-2026-3844,Breeze <= 2.4.4 - Arbitrary File Upload,< 2.4.4,2.4.4,00002.00004.00004,critical,9.8,https://patchstack.com/database/vulnerability/wordpress-breeze-cache-plugin-2-4-4-unauthenticated-arbitrary-file-upload-via-fetch-gravatar-from-remote-vulnerabi
wp_plugin,user-registration,CVE-2026-6203,CVE-2026-6203,User Registration & Membership WordPress plugin - Open Redirect,,,,medium,6.1,https://patchstack.com/database/vulnerability/wordpress-user-registration-membership-plugin-5-1-4-unauthenticated-open-redirect-via-redirect-to-on-logout-parame
wp_plugin,woo-product-slider-pro,CVE-2026-49777,CVE-2026-49777,WordPress Product Slider Pro for WooCommerce < 3.5.4 - Supply Chain Backdoor RCE,< 3.5.4,3.5.4,00003.00005.00004,critical,10.0,https://patchstack.com/database/wordpress/plugin/woo-product-slider-pro/vulnerability/wordpress-product-slider-pro-for-woocommerce-plugin-3-5-2-backdoor-vulnera
wp_plugin,payment-gateway-pix-for-woocommerce,CVE-2026-3891,CVE-2026-3891,Pix for WooCommerce <= 1.5.0 - Unauthenticated Arbitrary File Upload,< 1.5.0,1.5.0,00001.00005.00000,critical,9.8,https://github.com/m4sh-wacker/CVE-2026-3891-Pix-for-WooCommerce-Plugin-Exploit
wp_plugin,newsletters-lite,CVE-2026-3018,CVE-2026-3018,WordPress Newsletters <= 4.13 - Unauthenticated SQL Injection,< 4.13,4.13,00004.00013,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/newsletters-lite/newsletters-413-unauthenticated-sql-injection
wp_plugin,midi-synth,CVE-2026-1306,CVE-2026-1306,WordPress midi-Synth <= 1.1.0 - Unauthenticated Arbitrary File Upload,< 1.1.0,1.1.0,00001.00001.00000,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/midi-synth/midi-synth-110-unauthenticated-arbitrary-file-upload-via-export-ajax-action
wp_plugin,planyo-online-reservation-system,CVE-2026-3576,CVE-2026-3576,Planyo Online Reservation System <= 3.0 - Arbitrary File Read,< 3.0,3.0,00003.00000,high,7.2,https://www.wordfence.com/threat-intel/vulnerabilities/id/5038d12a-e119-4ab7-aadc-69b765ae7027?source=cve
wp_plugin,wp-maps-pro,CVE-2026-8732,CVE-2026-8732,WP Maps Pro (wp-google-map-gold) <= 6.1.0 - Unauthenticated Administrator Account Creation,< 6.1.0,6.1.0,00006.00001.00000,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2026-8732
wp_plugin,wpvivid-backuprestore,CVE-2026-1357,CVE-2026-1357,WPvivid Backup & Migration <= 0.9.123 - Arbitrary File Upload,< 0.9.123,0.9.123,00000.00009.00123,critical,9.8,https://vulnerabletarget.com/VT-2026-1357
wp_plugin,mappress-google-maps-for-wordpress,CVE-2026-8839,CVE-2026-8839,WordPress MapPress Maps <= 2.96.6 - Unauthenticated IDOR,< 2.96.6,2.96.6,00002.00096.00006,medium,5.3,https://plugins.trac.wordpress.org/browser/mappress-google-maps-for-wordpress/trunk/mappress_api.php
wp_plugin,armember-membership,CVE-2026-5073,CVE-2026-5073,WordPress ARMember Premium <= 7.3.1 - Unauthenticated SQL Injection,< 7.3.1,7.3.1,00007.00003.00001,critical,7.5,https://patchstack.com/database/wordpress/plugin/armember/vulnerability/wordpress-armember-premium-membership-plugin-content-restriction-member-levels-user-prof
wp_plugin,wpforo,CVE-2026-1581,CVE-2026-1581,wpForo Forum <= 2.4.14 - SQL Injection,< 2.4.14,2.4.14,00002.00004.00014,critical,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/wpforo/wpforo-forum-2414-unauthenticated-time-based-sql-injection
wp_plugin,my-calendar,CVE-2026-40308,CVE-2026-40308,My Calendar WordPress Plugin - Information Disclosure,,,,high,,https://github.com/joedolson/my-calendar/security/advisories/GHSA-2mvx-f5qm-v2ch
wp_theme,xstore,CVE-2026-3326,CVE-2026-3326,XStore Theme < 9.7.3 - SQL Injection,< 9.7.3,9.7.3,00009.00007.00003,high,8.6,https://wpscan.com/vulnerability/2c5bdb17-8b12-45b5-878b-627056dc8956/
wp_plugin,everest-forms,CVE-2026-3296,CVE-2026-3296,Everest Forms WordPress Plugin <= 3.4.3 - PHP Object Injection,< 3.4.3,3.4.3,00003.00004.00003,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/everest-forms/
wp_plugin,tourfic,CVE-2024-29137,CVE-2024-29137,WordPress Tourfic Plugin <= 2.11.7 - Cross-Site Scripting,< 2.11.7,2.11.7,00002.00011.00007,high,7.1,https://nvd.nist.gov/vuln/detail/CVE-2024-29137
wp_plugin,user-meta,CVE-2024-33575,CVE-2024-33575,User Meta WP Plugin < 3.1 - Sensitive Information Exposure,< 3.1,3.1,00003.00001,medium,5.3,https://nvd.nist.gov/vuln/detail/CVE-2024-33575
wp_plugin,wp-google-maps,CVE-2024-29931,CVE-2024-29931,WP Go Maps <= 9.0.29 - Cross-Site Scripting,< 9.0.29,9.0.29,00009.00000.00029,medium,6.1,https://patchstack.com/database/wordpress/plugin/wp-google-maps/vulnerability/wordpress-wp-go-maps-plugin-9-0-29-reflected-cross-site-scripting-xss-vulnerabilit
wp_plugin,wpappninja,CVE-2024-35694,CVE-2024-35694,Wordpress WPMobile.App >= 11.42 - Cross-Site Scripting,,,,high,7.1,https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&old=3082701%40wpappninja&new=3082701%40wpappninja&sfp_email=&sfph_mail=
wp_plugin,learnpress,CVE-2024-5483,CVE-2024-5483,LearnPress < 4.2.6.8.1 - Information Disclosure,< 4.2.6.8,4.2.6.8,00004.00002.00006.00008,medium,5.3,https://wpscan.com/vulnerability/1f253156-333b-4be6-b727-06237567be1e/
wp_plugin,wpmovielibrary,CVE-2024-13624,CVE-2024-13624,WordPress WPMovieLibrary Plugin <= 2.1.4.8 - Cross-Site Scripting,< 2.1.4.8,2.1.4.8,00002.00001.00004.00008,high,7.1,https://wpscan.com/vulnerability/c19b56cc-634f-420f-b6a0-9a10ad159049
wp_plugin,business-directory-plugin,CVE-2024-4443,CVE-2024-4443,Business Directory Plugin <= 6.4.2 - SQL Injection,< 6.4.2,6.4.2,00006.00004.00002,critical,9.8,https://plugins.trac.wordpress.org/browser/business-directory-plugin/trunk/includes/fields/class-fieldtypes-select.php#L110
wp_plugin,sensei-lms,CVE-2024-7786,CVE-2024-7786,Sensei LMS < 4.24.2 - Email Template Leak,< 4.24.2,4.24.2,00004.00024.00002,high,7.5,https://wpscan.com/vulnerability/f44e6f8f-3ef2-45c9-ae9c-9403305a548a/
wp_plugin,sfwd-lms,CVE-2024-1208,CVE-2024-1208,LearnDash LMS < 4.10.3 - Sensitive Information Exposure,< 4.10.3,4.10.3,00004.00010.00003,medium,5.3,https://github.com/karlemilnikka/CVE-2024-1208-and-CVE-2024-1210
wp_plugin,hide-my-wp,CVE-2024-6420,CVE-2024-6420,Hide My WP Ghost < 5.2.02 - Hidden Login Page Disclosure,< 5.2.02,5.2.02,00005.00002.00002,high,8.6,https://wpscan.com/vulnerability/dfda6577-81aa-4397-a2d6-1d736f9ebd44/
wp_plugin,simple-job-board,CVE-2024-0593,CVE-2024-0593,WordPress Simple Job Board - Unauthorized Data Access,,,,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/id/0a28a161-3dbc-4ef0-a2ce-4c102cf3cbb0
wp_plugin,wp-file-upload,CVE-2024-6651,CVE-2024-6651,WordPress File Upload Plugin < 4.24.8 - Cross-Site Scripting,< 4.24.8,4.24.8,00004.00024.00008,high,7.1,https://wpscan.com/vulnerability/65e2c77d-09bd-4a44-81d9-d7a5db0e0f84
wp_plugin,woo-inquiry,CVE-2024-7854,CVE-2024-7854,Woo Inquiry <= 0.1 - SQL Injection,< 0.1,0.1,00000.00001,critical,9.8,https://github.com/RandomRobbieBF/CVE-2024-7854
